6008,0,List(0.205702508, 0.207251182, 0.204115425, 0.198728682, 0.20378453),0.20391646540000002,0.002873338526830814
6008,1,List(0.204837038, 0.204784125, 0.198311799, 0.209618408, 0.212667468),0.20604376759999998,0.004888306357357506
6008,2,List(0.288098876, 0.278029144, 0.310175297, 0.329352161, 0.310501651),0.30323142580000007,0.018152219701543463
6008,3,List(0.499591125, 0.391964347, 0.444712328, 0.423803428, 0.476923453),0.44739893620000004,0.03803335697678464
6008,4,List(0.475404195, 0.469278236, 0.463135574, 0.460337058, 0.529247949),0.47948060240000007,0.02542097327266105
6008,5,List(0.505616586, 0.499979534, 0.55155835, 0.517777539, 0.552485182),0.5254834382,0.022421048244355552
6008,6,List(0.608479684, 0.615158648, 0.545008111, 0.545420302, 0.602744455),0.5833622399999999,0.031394896666962616
6008,7,List(0.655015429, 0.707332282, 0.684482091, 0.650910436, 0.60940927),0.6614299015999999,0.03315533950913013
6008,8,List(0.724367747, 0.795019683, 0.806384833, 0.765582066, 0.745416796),0.7673542250000001,0.0304006399823926
6008,9,List(0.822840916, 0.866208558, 0.87035934, 0.842092766, 0.85167854),0.8506360239999999,0.017193924129258548
