(1,<,2,2,List(1.009323803, 0.996307291, 0.741292133, 1.001376067, 1.309662311),1.011592321,0.18013942418762485)
(1,>,2,2,List(0.756717464, 0.991586491, 0.740817413, 0.731064666, 0.842961004),0.8126294076,0.09785863121568972)
(2,<,2,2,List(0.762602762, 0.759570863, 0.739744316, 1.084269604, 0.706810103),0.8105995295999999,0.138271928102115)
(2,>,2,2,List(0.7677809, 0.775483296, 0.753758941, 1.027589124, 1.064334611),0.8777893744,0.1379790105814409)
(4,<,2,2,List(0.49907427, 0.503851662, 0.516762814, 0.489282626, 0.569744693),0.515743213,0.02841346419814739)
(4,>,2,2,List(0.538928877, 0.504336651, 0.522412195, 0.474823044, 0.499085021),0.5079171576,0.02171580009474734)
(8,<,2,2,List(0.503298166, 0.471201809, 0.552689386, 0.526527019, 0.482108569),0.5071649898,0.02960907207926864)
(8,>,2,2,List(0.463718816, 0.524468447, 0.438316994, 0.477977679, 0.520372534),0.48497089399999993,0.03313751670913715)
(16,<,1,1,List(0.368695451, 0.341378631, 0.458338626, 0.352307429, 0.346504925),0.37344501240000005,0.043428798097023914)
(16,<,1,2,List(0.471584852, 0.387075075, 0.358977413, 0.373638709, 0.379295191),0.394114248,0.03981128925864054)
(16,<,2,1,List(0.156396864, 0.125435571, 0.18129135, 0.225782032, 0.18435422),0.1746520074,0.03319036332299539)
(16,<,2,2,List(0.33961703, 0.352429054, 0.34538511, 0.346731972, 0.335676273),0.3439678878,0.005812415217106995)
(16,>,1,1,List(0.328969263, 0.342127714, 0.343589011, 0.335163249, 0.335866595),0.3371431664,0.005267960357228731)
(16,>,2,1,List(0.347401279, 0.358307649, 0.352282755, 0.341175903, 0.346463856),0.3491262884,0.005788497138072008)
(16,>,2,2,List(0.331392146, 0.33769301, 0.345802627, 0.357216025, 0.361572818),0.34673532519999994,0.011384575520936378)
(1,<,1,1,List(0.746601103, 0.867669719, 1.037691508, 0.741658064, 0.741167211),0.826957521,0.11589600934552408)
(1,<,2,1,List(0.090848887, 0.100113361, 0.148169292, 0.09938086, 0.10929846),0.109562172,0.02016782307320071)
(1,<,1,2,List(0.856973385, 0.850336622, 0.999947728, 1.134533956, 1.015754957),0.9715093295999999,0.10690627159616568)
(1,>,2,1,List(0.951371174, 1.223124372, 0.839512491, 0.836348287, 1.463366406),1.062744546,0.24483112864054618)
(1,>,1,1,List(0.77980354, 1.116174886, 1.013973584, 0.773708506, 0.744816587),0.8856954206,0.15045070711131653)
(2,<,2,1,List(0.08508419, 0.117625355, 0.088259001, 0.099765431, 0.111751882),0.10049717179999999,0.012711502181207653)
(1,>,1,2,List(1.044823487, 1.0829788, 0.564877833, 0.573170251, 1.079832642),0.8691366026,0.24542072769666648)
(2,>,2,1,List(0.689961813, 1.005472205, 0.943853651, 1.086102513, 0.821032507),0.9092845378,0.13971583003844684)
(2,<,1,1,List(0.738618172, 0.862592638, 0.851162289, 0.863801959, 1.018089557),0.8668529229999999,0.08898350996967293)
(4,<,2,1,List(0.146045126, 0.133366388, 0.148314635, 0.134368872, 0.168064171),0.1460318384,0.012546500992361955)
(2,<,1,2,List(0.819764888, 1.097323164, 1.016517078, 1.815786047, 0.931669064),1.1362120482,0.352033148619447)
(2,>,1,1,List(1.049882285, 0.723638644, 1.014347929, 0.754135529, 1.031295478),0.914659973,0.14428017778969063)
(4,>,2,1,List(0.566956851, 0.465041826, 0.603843309, 0.513535158, 0.531231678),0.5361217644,0.04716658890624819)
(8,<,2,1,List(0.227086531, 0.146826793, 0.145916774, 0.136040401, 0.151606235),0.16149534680000002,0.033183763028627605)
(4,<,1,1,List(0.773482853, 0.572099358, 0.584269099, 0.46369164, 0.562492632),0.5912071164,0.10071981434202988)
(8,>,2,1,List(0.546635921, 0.505305789, 0.434807778, 0.428395142, 0.456823762),0.47439367839999996,0.045091265276875354)
(4,>,1,1,List(0.482251034, 0.506071217, 0.50764177, 0.496814186, 0.467111521),0.49197794559999997,0.015364353526630311)
(2,>,1,2,List(0.574357317, 0.567448118, 0.575747878, 0.563908088, 0.864822505),0.6292567812,0.11786358782087936)
(4,<,1,2,List(0.486624617, 0.45013602, 0.604292907, 0.525648056, 0.4882097),0.51098226,0.05241395157680612)
(32,>,2,2,List(0.338120458, 0.355980485, 0.314806206, 0.365593176, 0.320234655),0.338946996,0.01966606858879196)
(8,<,1,1,List(0.48526231, 0.519056221, 0.492298066, 0.526001811, 0.681661101),0.5408559018,0.0720700840641011)
(4,>,1,2,List(0.4273036, 0.459296653, 0.417511385, 0.422149344, 0.414705392),0.4281932748,0.01612926847902941)
(64,<,1,2,List(0.442918664, 0.396658013, 0.3912015, 0.396068887, 0.435076634),0.41238473959999994,0.021952262873301938)
(8,>,1,1,List(0.438254863, 0.483103932, 0.481172809, 0.4519089, 0.506571325),0.4722023658,0.02426848183896328)
(8,<,1,2,List(0.579894604, 0.511677568, 0.531471848, 0.587381028, 0.528261279),0.5477372654000001,0.030165881273216566)
(64,<,2,1,List(0.129370651, 0.125233217, 0.183510603, 0.156377077, 0.138283976),0.1465551048,0.021356591059876986)
(8,>,1,2,List(0.427215858, 0.376388171, 0.38650514, 0.403830185, 0.402042682),0.39919640719999994,0.017297090517004846)
(16,>,1,2,List(0.267654269, 0.286939958, 0.36176358, 0.29757653, 0.29217296),0.3012214594,0.03190995697914925)
(64,<,2,2,List(0.344597927, 0.293948962, 0.314883132, 0.336698009, 0.330885759),0.3242027578,0.017993911857331398)
(256,<,2,2,List(0.441222014, 0.494519429, 0.450248141, 0.445509043, 0.581948828),0.482689491,0.05319161957829852)
(32,<,1,1,List(0.357520725, 0.327069335, 0.364606253, 0.377441465, 0.329550754),0.35123770639999996,0.01979527926663119)
(64,>,2,1,List(0.390411943, 0.406660279, 0.430141392, 0.438388074, 0.37585577),0.4082914916,0.023484622918193858)
(512,<,1,2,List(0.606630712, 0.694286193, 0.662717856, 0.634291767, 0.604879807),0.640561267,0.034179051743458394)
(128,<,2,2,List(0.408358628, 0.368606523, 0.426928239, 0.358278532, 0.378005214),0.3880354272,0.02564856178292013)
(32,<,1,2,List(0.398769203, 0.379224644, 0.380893816, 0.364732248, 0.370775466),0.3788790754,0.011537737941902099)
(512,>,1,2,List(0.338114171, 0.343323755, 0.362694581, 0.330830492, 0.332426331),0.341477866,0.011490584011238704)
(128,>,1,2,List(0.250722742, 0.260032416, 0.338866938, 0.317573468, 0.309090728),0.2952572584,0.03410365059634121)
(512,>,2,2,List(0.433530282, 0.48803044, 0.504788445, 0.519223212, 0.498378465),0.4887901687999999,0.029422041604218598)
(32,<,2,1,List(0.159852727, 0.142860173, 0.145667768, 0.144821394, 0.156923791),0.1500251706,0.006950903065755949)
(128,>,2,1,List(0.530123231, 0.487171806, 0.511818263, 0.456050064, 0.420176671),0.481068007,0.03930114980456491)
(32,<,2,2,List(0.32904594, 0.359085718, 0.324391257, 0.33092375, 0.281045948),0.32489852259999996,0.025082162518677786)
(128,>,2,2,List(0.332231193, 0.341985487, 0.353673088, 0.364342502, 0.376968139),0.3538400818,0.01582852639935905)
(32,>,1,1,List(0.359089973, 0.353578549, 0.385326952, 0.325713032, 0.350396326),0.35482096640000005,0.019064272676806156)
(256,<,1,2,List(0.487500182, 0.46299745, 0.469961807, 0.47812254, 0.527313902),0.48517917619999995,0.022601396431215667)
(32,>,1,2,List(0.273741594, 0.306242375, 0.275830115, 0.29884811, 0.288378651),0.28860816899999997,0.012650438788467248)
(256,>,1,2,List(0.302624765, 0.295011118, 0.291224704, 0.290403939, 0.294983111),0.29484952740000003,0.004322056842292879)
(32,>,2,1,List(0.40008068, 0.378218583, 0.359189796, 0.437340016, 0.39032826),0.393031467,0.02601894108129428)
(256,>,2,1,List(0.548679551, 0.521309384, 0.489769047, 0.551403431, 0.514789405),0.5251901636,0.02287696850179772)
(512,>,1,1,List(0.516641125, 0.465493502, 0.472714683, 0.539394211, 0.489995675),0.4968478392,0.027620368425323283)
(64,<,1,1,List(0.321155603, 0.39264568, 0.437395038, 0.326378411, 0.344373196),0.3643895856,0.04436864985418906)
(512,>,2,1,List(0.60841313, 0.654367602, 0.71456884, 0.569553934, 0.592207455),0.6278221922,0.05151689198885658)
(64,>,1,1,List(0.341980016, 0.341577417, 0.340844734, 0.340212517, 0.340348384),0.3409926136,6.873731701370373E-4)
(64,>,1,2,List(0.305209931, 0.281749261, 0.274530947, 0.286589151, 0.279997981),0.28561545419999995,0.010528640571349787)
(64,>,2,2,List(0.348578931, 0.332871117, 0.371984001, 0.380417369, 0.360665457),0.358903375,0.016860203129537538)
(128,<,1,1,List(0.38712665, 0.473775451, 0.353694778, 0.364191296, 0.379652799),0.3916881948,0.04266979080620262)
(128,<,1,2,List(0.430472624, 0.431748938, 0.438655084, 0.428822088, 0.538787292),0.45369720519999995,0.04267661500760983)
(128,<,2,1,List(0.154835979, 0.121874264, 0.158520424, 0.12664906, 0.139514708),0.140278887,0.014627022260083779)
(128,>,1,1,List(0.38062997, 0.381354527, 0.385414704, 0.385333539, 0.361574396),0.37886142720000004,0.0088658717104082)
(256,<,1,1,List(0.462491706, 0.414573802, 0.426819178, 0.397687899, 0.429682198),0.4262509566,0.021343347484362948)
(256,<,2,1,List(0.152759031, 0.137040558, 0.149225205, 0.144706323, 0.1546189),0.1476700034,0.006298770180164078)
(256,>,1,1,List(0.426755317, 0.444362746, 0.418069289, 0.424436999, 0.430494981),0.4288238664,0.008757098155069889)
(256,>,2,2,List(0.472927102, 0.443257624, 0.446313084, 0.439334827, 0.439708079),0.44830814319999995,0.012570303462259569)
(512,<,1,1,List(0.485356266, 0.532465952, 0.518152558, 0.553511824, 0.528644534),0.5236262268,0.02232050186949821)
(512,<,2,1,List(0.148402331, 0.147606019, 0.144491245, 0.145520021, 0.123165876),0.14183709839999997,0.009440399175282277)
(512,<,2,2,List(0.478867524, 0.483000838, 0.474100791, 0.48269943, 0.514175626),0.48656884179999993,0.014174626056923975)
