(1,<,1,1,List(1.414866991, 1.744770293, 1.342729925, 1.720791671, 1.133113926),1.4712545611999999,0.23285912224617206)
(1,>,1,1,List(1.287681508, 1.51775771, 0.978204459, 1.133980882, 1.876670587),1.3588590292,0.314296650500024)
(2,<,1,1,List(1.520745573, 1.592796019, 1.507195436, 1.716670639, 2.077939612),1.6830694558000001,0.2109414548776106)
(2,>,1,1,List(1.592204343, 1.139992742, 1.156187986, 1.023748984, 0.970672932),1.1765613974,0.21920451389092405)
(4,<,1,1,List(0.740094792, 0.661837087, 0.679450203, 0.744266141, 0.71678277),0.7084861986,0.03276391065004789)
(4,>,1,1,List(0.63230901, 0.617518096, 0.672692949, 0.707187545, 0.765433615),0.679028243,0.05341377250433062)
(8,<,1,1,List(0.766682022, 0.592114454, 0.646767636, 0.664159437, 0.67123543),0.6681917958,0.05652009349258454)
(8,>,1,1,List(0.634276674, 0.704107791, 0.673137287, 0.59629243, 0.674938243),0.656550485,0.03742214544271387)
(64,<,1,1,List(0.417201061, 0.37234055, 0.567999625, 0.439055832, 0.402823669),0.4398841473999999,0.06762307405712639)
(64,<,1,2,List(0.527218353, 0.512845545, 0.469669562, 0.501759381, 0.507798464),0.503858261,0.019053938218611552)
(64,<,2,1,List(0.189202783, 0.123317208, 0.129346396, 0.275656794, 0.169809445),0.1774665252,0.05492794352386488)
(64,<,2,2,List(0.40791115, 0.402435348, 0.395971541, 0.393020543, 0.380094047),0.39588652580000006,0.009435063656393797)
(64,>,1,1,List(0.455903927, 0.373594069, 0.413676426, 0.361338661, 0.396761138),0.4002548442,0.033209732027308383)
(64,>,1,2,List(0.276570615, 0.299926679, 0.288916011, 0.300358757, 0.287224759),0.29059936419999993,0.008868731494089867)
(1,<,2,2,List(1.128420677, 1.725830891, 1.676315522, 0.995762488, 1.211938323),1.3476535802,0.29710125817429245)
(64,>,2,1,List(0.425562735, 0.456939843, 0.432713069, 0.420386156, 0.445655834),0.43625152739999995,0.013378552727935651)
(64,>,2,2,List(0.365864709, 0.341326376, 0.376911156, 0.342152844, 0.339268004),0.3531046178,0.015360282544382847)
(512,<,2,2,List(0.650586721, 0.629207683, 0.530231048, 0.523456929, 0.525203236),0.5717371233999999,0.0561057187912021)
(512,>,1,1,List(0.499635257, 0.515846371, 0.491756425, 0.519930376, 0.542244684),0.5138826226,0.017535074579809438)
(512,>,1,2,List(0.314792789, 0.380140887, 0.326718919, 0.317836026, 0.302797994),0.32845732299999997,0.026952348470361223)
(512,>,2,1,List(0.715854795, 0.674761303, 0.661421456, 0.702496464, 0.639559097),0.6788186230000001,0.027541793107159273)
(1,<,2,1,List(0.082521728, 0.079461035, 0.088666606, 0.104156003, 0.154598124),0.10188069920000001,0.027699556865724142)
(1,>,2,2,List(1.265215646, 1.168756121, 1.514127989, 0.991584681, 0.975980148),1.183132917,0.19804292502923562)
(1,<,1,2,List(1.883162892, 1.139120726, 1.161381142, 1.200623806, 1.154824909),1.307822695,0.2883822981381707)
(1,>,2,1,List(1.25774357, 1.881415924, 1.504824628, 2.198159699, 1.298917934),1.6282123510000002,0.36051587754835984)
(2,<,2,2,List(1.686162781, 1.860102203, 0.99211421, 0.971226633, 1.13522508),1.3289661813999998,0.371127291829654)
(2,>,2,2,List(1.308255795, 0.979750162, 1.137234672, 1.787930442, 1.035459938),1.2497262018,0.291390101271496)
(2,<,2,1,List(0.144328985, 0.097413693, 0.09689412, 0.096518584, 0.108191587),0.1086693938,0.018356605330229807)
(1,>,1,2,List(1.074956163, 1.304826892, 1.194682325, 1.143465052, 1.288119518),1.2012099900000002,0.0867258272308571)
(2,>,2,1,List(1.155058736, 1.169066773, 1.653860553, 1.51711121, 1.65913705),1.4308468643999999,0.2253357315144776)
(4,<,2,2,List(0.775600682, 0.693670637, 0.693710265, 0.672791933, 0.636294582),0.6944136197999999,0.04568961740911729)
(2,<,1,2,List(1.659149453, 1.289109637, 1.575626006, 2.160685095, 1.295788443),1.5960717268,0.3186160252391072)
(4,>,2,2,List(0.727499857, 0.712455927, 0.692247135, 0.75500522, 0.717954642),0.7210325562000001,0.020530954499115597)
(4,<,2,1,List(0.141119327, 0.141876747, 0.15029338, 0.139118849, 0.149434235),0.1443685076,0.004584553804310196)
(2,>,1,2,List(0.895757517, 0.850065801, 1.444253105, 1.139314187, 1.153286186),1.0965353592,0.21308087677332777)
(8,<,2,2,List(0.713297862, 0.720817453, 0.726074627, 0.845270201, 0.710115604),0.7431151494,0.051383386148269775)
(4,>,2,1,List(0.80622096, 0.773885005, 0.750585548, 0.758066675, 0.690945051),0.7559406477999999,0.037703406846495785)
(4,<,1,2,List(0.818311851, 0.721191428, 0.715915546, 0.852708114, 0.848347272),0.7912948421999999,0.06058550229529831)
(8,>,2,2,List(0.784894753, 0.690565716, 0.740272782, 0.692838487, 0.742573098),0.7302289672000001,0.03525003666215564)
(8,<,2,1,List(0.13131943, 0.126119005, 0.138688646, 0.144021366, 0.137996447),0.1356289788,0.0062355504088052885)
(4,>,1,2,List(0.565179748, 0.551904257, 0.431812243, 0.468394057, 0.463884791),0.49623501919999996,0.05258210760452209)
(128,<,1,1,List(0.469992999, 0.412659734, 0.389288368, 0.374329332, 0.358824211),0.4010189288,0.038789858339286526)
(8,>,2,1,List(0.824802491, 0.769296309, 0.765751398, 0.820485895, 0.81854393),0.7997760046000001,0.026435375177525988)
(16,<,2,1,List(0.144291724, 0.136563079, 0.130246286, 0.127123616, 0.14616946),0.13687883299999998,0.007490278259768784)
(128,<,1,2,List(0.541633443, 0.49180158, 0.519428902, 0.510371157, 0.50653456),0.5139539284000001,0.016460502315584852)
(8,<,1,2,List(0.686690372, 0.865711894, 0.817712034, 0.712405732, 0.685796772),0.7536633608000001,0.07409528104988024)
(128,<,2,1,List(0.160688514, 0.14889962, 0.130178205, 0.118441308, 0.111666872),0.13397490380000002,0.0183832528493387)
(16,>,1,1,List(0.387939002, 0.533768155, 0.430527581, 0.41694497, 0.409510345),0.4357380106,0.05091732873720488)
(8,>,1,2,List(0.528453496, 0.649821808, 0.582262474, 0.683470475, 0.597785325),0.6083587156,0.053923314002914155)
(128,<,2,2,List(0.389502144, 0.393478125, 0.407459503, 0.527256412, 0.414775594),0.42649435559999993,0.051207699028543906)
(16,>,1,2,List(0.35816156, 0.307998206, 0.316349783, 0.356068814, 0.333721589),0.33445999039999996,0.020285248537842377)
(16,>,2,2,List(0.392430136, 0.380116395, 0.372149779, 0.399109521, 0.429953346),0.39475183540000003,0.019942793834490963)
(16,<,1,1,List(0.396531596, 0.394805404, 0.414219894, 0.40569915, 0.416342206),0.40551965,0.008814015728804924)
(128,>,1,1,List(0.457383998, 0.4810756, 0.43644257, 0.438544996, 0.418774105),0.4464442538,0.021199420888438777)
(32,<,2,2,List(0.407412001, 0.424263901, 0.378571307, 0.569741362, 0.352899327),0.4265775796,0.0756328344278414)
(16,<,1,2,List(0.484983817, 0.447533616, 0.486775954, 0.423966376, 0.431004156),0.4548527838,0.0264698523204534)
(128,>,1,2,List(0.384642943, 0.324042765, 0.309118347, 0.357179265, 0.347907946),0.3445782532,0.026283694354566952)
(32,>,1,1,List(0.404163763, 0.433714931, 0.521579954, 0.403186374, 0.391412133),0.4308114310000001,0.047482421477502194)
(16,<,2,2,List(0.413674224, 0.422187796, 0.44822213, 0.38051092, 0.409776376),0.41487428919999997,0.021789152741629427)
(256,<,1,2,List(0.608681791, 0.612675982, 0.606265835, 0.664492587, 0.610317989),0.6204868367999998,0.02210211287405235)
(32,>,1,2,List(0.334949101, 0.335739593, 0.326755284, 0.384704145, 0.340062196),0.34444206380000003,0.020585868672181873)
(256,<,2,2,List(0.50452027, 0.517796201, 0.594535883, 0.486969294, 0.478480851),0.5164604998,0.04135771654651314)
(16,>,2,1,List(0.49638307, 0.424398806, 0.433455656, 0.416811629, 0.488161679),0.45184216800000004,0.03353010418794559)
(32,>,2,2,List(0.38550351, 0.386093011, 0.40589766, 0.382350388, 0.392785227),0.3905259592,0.008403683319040183)
(512,>,2,2,List(0.465387555, 0.491289628, 0.538526014, 0.518717938, 0.473670617),0.49751835040000003,0.02746252126965489)
(32,<,1,1,List(0.409661554, 0.356184908, 0.38848642, 0.37057873, 0.378050136),0.3805923496,0.017943208324422213)
(128,>,2,1,List(0.500069091, 0.492559864, 0.51639662, 0.568463615, 0.583100146),0.5321178672,0.03676771252442704)
(32,<,1,2,List(0.486819875, 0.433648952, 0.424681206, 0.477586654, 0.434830648),0.451513467,0.02547069336529158)
(256,<,1,1,List(0.461864114, 0.461253986, 0.458331326, 0.478627078, 0.499667185),0.4719487377999999,0.015584760507547325)
(32,<,2,1,List(0.13677457, 0.140496622, 0.138626671, 0.151758065, 0.159417629),0.1454147114,0.008731975440156038)
(256,>,1,2,List(0.315506168, 0.32194415, 0.375210717, 0.320459522, 0.271555956),0.3209353026,0.03290854029486997)
(32,>,2,1,List(0.487186969, 0.457019675, 0.47366736, 0.464511846, 0.434571806),0.4633915312,0.01757411582361213)
(128,>,2,2,List(0.39776719, 0.446633807, 0.437521853, 0.462067831, 0.40538162),0.4298744601999999,0.024521612777405152)
(256,<,2,1,List(0.133235082, 0.129988539, 0.189656712, 0.152543463, 0.127659472),0.14661665359999998,0.023248694950862844)
(256,>,1,1,List(0.451242929, 0.485150883, 0.593054416, 0.4907499, 0.530146522),0.51006893,0.04846510696833705)
(256,>,2,1,List(0.541154159, 0.522700537, 0.577261728, 0.581749691, 0.588562098),0.5622856425999999,0.025718104933738987)
(256,>,2,2,List(0.512686735, 0.558686284, 0.510453737, 0.460097618, 0.474639253),0.5033127253999999,0.03433601788718941)
(512,<,1,1,List(0.539883407, 0.479321807, 0.522468249, 0.606790923, 0.54234049),0.5381609752000001,0.0410823909244724)
(512,<,1,2,List(0.671793329, 0.658080023, 0.76143273, 0.720198537, 0.698636355),0.7020281948,0.03665011222282499)
(512,<,2,1,List(0.136685772, 0.120999155, 0.12457465, 0.11846987, 0.105227876),0.12119146459999999,0.010137058018927577)
